,user_mean
ny2A-fISIH6tMHA_-_gqWQ,3.5
8VGcy_9Pbcn_oa0eCxSGow,3.27
FY3lSrqzMAyk48k5tGMyrw,3.77
Beh_tJFN8oMKQCFySbB3_g,3.09
m7cQ0IDmsc7BdE4ApNNiKg,4.0
SHi0ZKtsebge11hV5LfbQw,3.33
RXs5httYG67NK9ryRzvn5w,3.24
sGN7BC2Tw0_8nVntCrRNbA,3.4
V9AiG5p2HlXo8p0z6dw9oQ,3.8
NCNOWg4rVQ5tSOocNvWZxw,4.5
zing3W2AVxcHwmBHid-Fcg,3.25
3WyS2BN2QWzUi-VuPk8kFA,4.29
puY1mdD4w4AwIYPrIyEhWw,4.02
g5XFARMWC2rZrujXRCa0Hw,3.64
y96CV_ML3MGld3asJxzusw,3.67
gvagj7As9OEDZ_BgufhtEw,4.14
1k1KHOMR6y7bCCGtdbRfxg,3.68
OztO5cIHgbN7Qo1d85MENQ,2.65
UV6WkH0W-OC_OVEeN9GD3g,4.35
3gIfcQq5KxAegwCPXc83cQ,3.43
yGs16xQiN3dLo03OQyto8A,3.74
-J06hZ3w7N2oV5QwaAjtwg,3.7
LY9Q6sc4DtZ9ENNBv691rg,3.88
gqtak7Wz8azWHlAMkx6Acg,2.57
MiAANDVksTAFJ7jjZyefBg,4.08
ihZ9UuuFI_UOySRqr3KFGg,4.11
zG7NW5vCKJZRcBR95qEuMw,3.68
SMezBhXVe7op2XaMVlju6g,3.49
ev7D2jo5OUDeHf0dWoWlsQ,4.29
9-HYfV6NlnYgGk8s0wywJg,3.96
eWb3LTlYzRGrP4DiQjHXcA,4.11
R0ekUK-osGP9AoUtyrAEUw,3.85
b927p9pWxM9EYoNr_6PxYQ,3.84
mpbnZq1Gj-WT_Xh0TZvH1w,4.29
IZ0QPjvhqbZg7pgONwYoXg,3.88
l4nJ5rCyw_qaFiO0-NLhtw,3.65
r68j756bEp2oF7Vs36J8Xg,3.8
qZrArI2ohkYkQlELl13BKQ,3.66
EEsYi_yEGWADkWJxkkWcYg,3.86
rviVgJFfVSBKEyRFFkH05A,4.52
XyaIK2hN3SNMohT5AbKxbg,4.05
DwU7KVfebA70AlVtX0iOWw,4.18
i94sMKEeWy2ipDaTqyK1Fg,4.25
kXT3pVtElactR8nFmeLbbg,4.38
lBjfF4szn_D1AceqPnDSFQ,4.45
kA2OQAdbwOaGd3Q5ZnNIQw,3.87
k3yuawPEvzlAJPj_RMO0MQ,3.52
ohqcbH-8ZGut8VZMNx-ZmA,4.0
nSLrExcVVphiNzvSf5H7vA,3.98
QmacfXgllIauQV75f62I9w,3.03
Am7_Iv-T04S80ilhhV0TQA,3.63
M6CLKKcHgV-Z6wgYCbmgiQ,4.33
o3FDn0YCRJpGHMPrpuUUpg,4.55
B2iNtzkjfvR52reMewv6dQ,3.33
MPNFtwa6OGZcMJoB6b90iQ,3.7
oHn52UJAeJQJxDOob4FEAw,4.28
P6EBeMvWH6R66FptYfxEvA,3.8
rKiKokChTSYQaoZAkU9kEQ,4.09
jjmVBDP7zHwysuYNVwavpw,4.2
bWWtNUNZwGkP1P0Y1P3srA,3.16
xB9Yze6uC1mJXEzA8wpWSw,3.96
vSFiOB9jkcclKBVvyU68Jg,4.0
EGlqOFCbnrAEIvd86BS2_A,3.6
HjhR3u17OjxD4s8t3toTfg,3.81
IFhyhyRsLPlKSclaovJTAw,3.67
-a7d79eTKvmkpHZT7ePYDQ,3.56
WaKJgfx1RhwkGgN5utOh6Q,4.14
KxURgmiUbuHhAtdEJu4bvw,4.14
0Utl86_U8SBNgphEl0NdPQ,3.74
KSTOdz0lSFCkqBSRNwjERA,3.75
8RNm-Oft6BsUWsXIdiLAUg,4.05
9qCPmT6ovJjxL4tJB4ANCg,3.73
V-xf56LRD13dSIWEPmQ2Yw,3.75
g57Q1gXyenKrrO3jqWM0WQ,3.17
Df_GDATOdDbdS9Z0aEHK_w,3.84
cOfNTptaK6p5oUq5_ROokg,3.96
Ovpa3S8xD96dLE5eDxcxJg,3.8
IoJYaZK-Ipmfx0JNmiF3KQ,4.0
UHOFZkgIvb8sn3RSPMXMSQ,4.83
mAMRQF5-8cdWFONdnYIcgQ,4.42
iGxvCixBPxXwPujhX1MU1A,4.2
cj6cRgB8qiMyZ3Zs3Xj_Zg,4.23
IVKjrVxbISXRcxNzzWpfHg,2.16
Mr5wQBD0eO3Q-pJupyXGmQ,3.9
55ecDCpJIXzTWjEzMQ11Vg,3.73
dd5YgI67OYOsTuWy4Eed_w,3.31
8NBv8xMD1dTkM7c9TTTbeQ,3.6
pEVf8GRshP9HUkSpizc9LA,3.85
9CIwY0Uvy9L0Ss-Z4YGwBQ,3.33
5GzJqqhJ7XMKIDwldGUtrg,4.33
vt0y5E2LUFeG0_PZ1b3d_Q,3.62
vg8QL0zzifZDDr5dZLIRPw,3.7
TspULoRexijvU_77PM0prg,3.67
K0YMZcrmKRPEQtvkxIebzA,4.35
JNfR68wvXOCt0Toy9OBfDg,2.83
8JC-Yb3UDUv2FUl5ym1nVg,4.06
l7mX6pyVgo3gcvvcpX4r0Q,3.7
UpcVov-qPEKJk6FXl3LLHA,2.9
PNAkqna65eJq8Od5dl1iDA,3.95
K1oCmRBaqdpJPPBRWyz18g,3.3
G7yQgNDT1SRG1zv7d3ZvWA,4.65
KXbybW2X8I0uJbKvJxnZIg,2.5
YfBqXNV3YO0eBiaF0Bw6Hw,3.79
6_AZ3-mg6LzeLkbMLsRoag,3.88
-FkQza9zDG0ugRSM4FLbHQ,3.57
Gzh93lma7vWTK2WiENHd4w,2.33
AkJFqLqHHAKY3H5R8p7cPQ,3.93
FGav1F2B6RvIsSmyyNrgTQ,3.33
kyDg10Hoxz9LdLniTNTIGA,3.84
N8lBLKzsvzvjhQQIgib2fA,4.29
zLtM4KKIkiqhDN8i872TBA,4.11
RwVaQNP1Ag-Seu3U9quGAg,4.17
Hyhmpb3UnbjtSEXvgviCow,3.6
31U3QyHBO4-vdy9xfTv7Pg,3.33
e-GOQDdx_pPSi_dHJ87oKQ,3.43
KucBnMrhalzxnD9AWrxwYQ,3.32
wWd5MxwYm6mlp8w4A1RJLg,3.84
GFfBMrKu2puUTJaW4gVs_g,5.0
XuVeswVBiG7bye8-k731ag,3.64
AAVaJ1YNf0K9eT0svQu4ng,4.0
xqtbShA1yX-zD4LdQQBogA,4.44
CM_vuEc6jKqpODm4hZJy8Q,4.43
YK2rodQfBU2Oe9H6jmlTFg,2.98
ivodazg4HuwRiARRa74eSA,4.14
rZfRd5PXu_V7IfK32IaNxw,3.23
FUMFSDwR4RgCW2SSGqSnNA,4.4
BKuS-8AQdQ4h3pzUAMdJDA,5.0
q5Rd2BB2ED60KI7H-GwmvQ,4.33
nxOW5AV1ULk61qJG_SrkPQ,3.87
TRl5jiNFI2m0wfH6CqO3_A,3.0
Vdo-igLES0OVEqiOyiQMeQ,2.56
WPpgplA0tnGn3E65Ng6aYg,3.53
6gSEyqsIboT-0Ap9ammKbw,4.17
b7rSxbAN44bMoqp-sZaUqA,4.6
u239bvYalmelGSfnwQB-Rw,3.87
QbmLOhkI8C4esBGcY1q5zQ,3.8
mX3qMBnEhOJ6R80vfjQMYg,3.95
i6b5_vf-hmSwdo-xY5kQVQ,3.25
d19_YEGjzLfG5IAxmf4G7A,3.84
mQba83gB018LlGt51r80ZQ,3.82
0Wq5xmoMkoC4P8pqr_P-Ew,3.77
McMS1Xw6qouR8M4pygTNDg,4.26
brVALNYhCaLUaQljGLGW4Q,4.0
l0QHGP9P74wYAQxhMEwIUA,3.54
Ksm_R7lneKDRa0yaUoBp3A,4.09
mODRlE6YB-qdmJPoJ-WcWA,3.67
aidmFfjOjpVKD-5L4J6X7w,3.46
6ZA2hCj4DF3iMeyV2yUE8A,4.64
w3vaAEovbaHTIJg6iKI72g,3.6
7KS3KW9TdHiKi4aW53e36g,3.41
f_YFU2h9rM0ZPrPJD6eCsg,3.07
Di_8AmiLBwNRrE68bsaLMw,3.47
qRo9gHN5OiV1-peDuhCh-g,3.75
1hWHhHeesAhiz6NU8EYnPg,4.3
ZC49A1K-if7KP8VJXoqELQ,4.11
Bkpo2iZBMV5w_UCRAjWE1Q,4.31
4Mc6LO_YrIZB6FA6BFg3QA,4.5
lHZsCZ4KZsxeiixQ1lBxLA,3.83
bvvLS4Vz5yFuNvGKBV3-1g,4.05
bLycm4eFD50zWlxnumRPtg,3.5
IkC2BKzADqgPlvaac5gRHg,3.55
HSKV9gfn9ZkeYRlPWZvAOQ,4.09
NiWYlka6NYK4fUB-KXZlFw,3.65
zsBmBMbZhPuWKueEyKoI1Q,4.13
E83jZ7j07Hx-RcRiTbA_kg,4.19
d0K4G6LZ4lw1NNx_V8xDIg,4.11
648OlBnPCh9eg1tZSo9Ycg,4.0
cC4HKrz_U13FqzkhvPlFNg,2.89
HFe4NZuq-6kOUOhst6KjtQ,3.26
raMSkwLdZ-kFea1fTY_-Ew,3.87
vHoKL-4FCgGSfDrPr43Opw,3.82
ZKo-HD5FdrINIHAcD9AnAA,4.06
cg4em4uXe5ab5qH7pB01gg,3.39
tl61BB223Whc_UddDnWUxw,4.43
DfEgmOAMlXa-WEVpSVJ2Ew,4.32
_9WdLStCJUKWiQhyCzckoA,4.07
iVIxU0FhVdxXtPqvBKPM7Q,3.86
9RfQ2pVYnVSSJgqxLymvqw,4.42
QnMPMD8Nh3ErZGfMRGAeYg,3.59
7E4kwOgsH4aKKRhdbtwJqw,4.57
UL9chyH0a4Pj8J_9M6WSpA,3.49
Udj_a2KWaxqeOHu_1FrFAg,3.95
6YUWA-5-7YM-i_NHWVF1PQ,4.32
QlyYyQ-QRrdbHapvj3_PsA,3.8
PFaAf7rqKfWXIPiG1qxCiw,3.33
effnaKcRM6AdtUrw_J6puw,3.08
CJkY0WOCNfCuv0HAbB2cjw,4.45
s46IMs90b6QRi1C9Cna9sA,3.72
6hgQxLXtptI1EOjvHQR2sQ,4.8
jGmnd3qIBPezcuxG0qyD7w,4.0
VmbTDmF6Ib-wWtRzyM1fpA,4.16
45b5rr4_gTTBCYQqeXGt9Q,3.14
6fboUxwhAsUMx1F9yCzlMQ,3.79
F5ffMTVBh8ruqFeGIItyiA,4.5
lf57rHZpKiaACi6vypK4KA,3.86
YwISM44nNmOSeXdsL-qZYw,4.08
MP-w-W67xVZJFIpTYiFEqQ,4.8
GGx560YuuFyrRo7X_-d-Vw,4.71
MUHoBFzwRoXpCpgYSN8KRA,4.12
DQURv5CKj7iRdiXyS_Eikw,4.26
yYVyP-zg1ts8N-YRjBU48Q,3.17
Qw9bEL0ylJ2UVvQpCxFv0Q,4.26
OSgPbiTGuoqlCkaWgekjbg,4.04
0LuN0DGTCkzpjAD3NyNN8w,4.26
wPNIfxNRJwwnvpC1bQ_LSQ,3.33
5WAOYgkRBA_i8RUkcJ2KhA,3.33
AOSAYR_1rFVVGGY1ajEZ3g,3.68
4JapGtmN58pZYo1ClbV8qw,3.82
VZWOi9UAqveUbQxbapKB7g,4.14
08fQ03TquEkERny-5YcYCg,3.75
rV-B4sIzTbnvsYZZi2Nyrw,3.59
STRH5HCQ9lkCMNy5R7pq9Q,3.53
YwsP21V2ATnquSHJqQj00Q,3.87
cldg7gM697tEH3ZHs5B6ew,2.77
uO3pavwCb8ylw-aog3Mn6w,4.02
pfgOJ9ODhbkVSSpibh2hJQ,4.91
kDJ9PRlYugp5RIa9ontPZg,3.98
WsA0NtJVRIqlmBXsYAhgWA,3.61
z-X-cAwVB1wIsAJnxpwr7g,3.66
0JAWkA4Cj67HKKfPrJpLnQ,4.07
3f_-pGlAZi6a6ZySrsspVQ,3.9
W7Wyu4Fau5w6TKHQpmPM2A,3.47
fljbCXTM6t1xWG1YAnZYiA,4.33
wFweIWhv2fREZV_dYkz_1g,3.79
EP3cGJvYiuOwumerwADplg,4.29
wQWu4c7bYYIHxE1wyXxeeQ,4.31
52ILCqDs_MqRXOTME84Vog,3.07
lfL5TwtLEysByWl-aHu3-w,4.17
O2sVDiZ4q3vIikQEF7Gfbg,4.0
nipk_sugg1jp-1e7ooqWig,3.73
lHbeDjwP3jUAud5598-WXA,3.52
PV5Lv_xl3DDAcAchFJCbXQ,3.15
GzOZ2iuyzT3cwYk49Vb8dA,4.36
fMfy2O2nPk3XWWmWSbszag,3.82
DZ16UuL_rPZ9FeH_7M4V7g,3.44
cfOL87aFWBkzPNeLYhhGoQ,3.67
iaxdu3MAmzB-sFaXEgwnyA,2.4
nYuHQAmrFvL5B0K9aS4VMQ,3.78
mLfjeWUJnNiqHEye3I6qug,3.91
dEMm29V7ktNHndxwXzhPfA,3.57
6hRKotVFPYL7Ci0hipN9Eg,3.74
-z_XfbzcZYN7sxPQLNzA5A,3.06
m0Oq3vhnWAY8G4-KyKAmgA,4.33
49lK33nuV1dVj3l2Jto8Bg,3.74
PdABgIHqjXj3exIX3VGx9w,3.0
xFG4Ca2HHmbxDTkMlmHnjQ,3.71
pOim-Tccfc6Aw0ynGdPmYw,3.89
HPxji3cX5H460ECCgtnGHw,4.03
ltGh04bjEBhwItWVVG7UJg,3.27
YxRKHhhuWxX96_quP9Tgyg,3.61
v6CGBT0OoLRht9dzo7vaXg,3.9
DnwHp_A92KvllfaUIdFraw,3.72
5NY4-JqZlFXFmDfZABuxiw,3.71
XK6zI7QWNRuaXoH4LSeryA,3.63
8TYklAH9fu2TPnzsLixfsw,3.6
NjtZk9RSaQMuW7aGnGefGQ,2.76
r2KPiKG0S3M3w9FvQbm_lw,3.49
sfKMl7ERKuwxIh3HLXUg-Q,3.54
rrD0-pkWZvQGcXUUAFVyCw,3.68
-TPyo6NyRlFP-3OW6sqppw,4.07
7XJhT32Tf-GmL3hG_mto-g,4.4
hcpEWVuP0Kfhz1EHtU-gXg,3.63
Sw0a2MqKmcsXhtNPxM8vcw,4.69
mWx5Sxt_dx-sYBZg6RgJHQ,3.79
BVNhxriMNi6edgNwi6HMaQ,4.01
-llPwrxVbY7qkhTECgwUpw,2.78
oijTMVRAYB6DrSkhLlaHjA,4.08
1BW2HC851fJKPfJeQxjkTA,3.63
bYZte9JuNzhVE4LxX3FhGw,3.0
F-6bfN2MobB-crU_J9MNoA,4.12
kG8jkVFgOAOq6Ht6RvAjEQ,3.48
DQH4koh0EVZLDrre5PLDJg,3.45
W_heXIi6Wn4NE5PkZzOhYw,4.29
wh5mqCxN7d1jlTQ4eIGmXQ,3.83
80PHOfM8KOBb7xEQN4C0lg,3.59
onCVo3jNuKsSk8HcpDE1sQ,3.74
U-DB77qKlibptkjMcB6MOQ,4.0
oC0kwGvgaAeT3ZIxdxTcJA,4.31
Uko9olp1xSX76138ZTmUGw,3.76
gO5qs-ilS2-NfIqa1P5_uA,3.88
PahwPVfd6BkDyO8KCFEoWw,3.74
hebXGQk5ggZSwTlUoEcTWQ,4.15
_5_2_XVx1PEptlXb7Y2bJw,4.0
QGwRlG8TRx77YT62EK86BQ,2.94
Kjk_U6MmsEy3wT3ePQn9Yg,3.79
xkTbpCc-YhU8-EXZDA7u0g,3.69
cRRcTIQxh4212rTukw58Cg,4.57
p4IrODgI_QmO5M9Q7gdURw,3.46
_FKarclmeSODZdORt3IWAw,4.29
yLFeXMge7WF9RmGvROZOGw,3.67
l53FUDHRHLg7BQ89KgAtxQ,3.82
ZCbSvRpfWbt9WzH0h4B_gQ,3.64
tYoSVgSSBKkJC85OO3bbPQ,4.5
4hrVQL0nc9JHfzW1OZV48w,2.82
kYgVe9gg82XChmv2a08mTg,3.86
la6mXkjkD2yyYkowrwAcGw,3.75
sbReWulvAhVSOWB30xHmbQ,4.31
Lj2Gf-tvMVpwOGF5Z20bIQ,4.2
FgauKBp6w-_8hOY1CRYMoA,3.86
y7sq26EXGz7XG7DSo8TOuQ,3.8
wC1CPV5bf--bDLtlhNSPLg,4.04
J6znf7lizfUyLtwb-46PEg,3.22
FZK0t1x_8MGzEuKCQdagSg,5.0
yC5zcdiAKjzzr2Y1awWsqg,3.4
UwFyrEm3B7WnH67Tq-Tx6g,4.0
At7cNBShE1OErhavh4Q9Hg,3.85
sUNkXg8-KFtCMQDV6zRzQg,4.17
YoBgKOdfpGH48LpIDSfoQQ,3.9
09ZFWm0feqpxfH8INjSsng,4.27
h9FvuiV-YcvrAYBQhdSoEQ,3.79
KA-GVrDP0huPS7zs5tmS1Q,3.14
q6xKFFZALads6IiWwEr0Bg,3.67
FL1xj5qKFZkU5GXVBj5TUA,4.0
_m-_O8MWIvJsaojnJcQmyQ,4.67
3dno9Y7mtvi2tq6IfMpDeA,4.04
aJmhsbRo5DPNkqrOYzuyrg,3.7
WQxbkBR-XN8Fze4aTB690g,3.54
TN6ZI_NNUw8OAvODoxTKCg,4.06
95Dp42iBt0lDQ9IvKgj0yw,4.1
S5hUJTLbnCxidsR5IRsKzQ,3.86
RNSGaQSkC56tGPfKt9lHjQ,3.44
mtoKqaQjGPWEc5YZbrYV9w,4.8
WNCNmynlYmIkz2VeTlfVRw,3.51
hno-5CTo24tD9YRdglAZ2g,4.2
ASD50ww2JHhJ6ogYBkbyjQ,4.67
60t3AGDYeZF5be-yc4IqZg,3.44
BTBs9NRC66Jp59T0rB8Ndw,4.36
OZ4vmruH-9a_60I2qANtqA,3.7
XPnlMN5HCsmSfD-JzRcEKw,4.02
aixiBCpaeDChv8iGblgmNw,3.71
OAqfY1MqzMV7jbn_WkS9ag,3.91
rLtl8ZkDX5vH5nAx9C3q5Q,3.72
7RUOPOt3iDUXTuC8eVC68A,3.47
mqELWLgzXtcQDCxY60Xkyg,4.12
oJTwHtNlipl1iqaFV7HHZA,3.69
B4K5ruafil9RSDiTIL-1Bw,3.68
qQb4pg5uqvjMOfGPWbIkeQ,3.7
nBtmZ6y72o0uj53WvEu_9A,4.06
DNXdO9-uDc9PKNXTICIZWw,2.8
qQns9dP75RNOWOVWI_ZKZw,3.64
PBxgmhVs6eW67xgL5sL85A,4.0
bPxNNHK8z3U2UjEgfbAI4w,3.83
2BS05HwuXcnFL-YqlyhtnQ,4.25
AIWn658mehwltRRQwe-RHg,3.91
CnLouHVXdR7M10Eulfhvsg,3.36
8DEtfP9Fmp5X1DG6iTtXnQ,3.78
T9TTC-Eb3SpBItMnmA7zXg,4.5
uTiWpbZ-HJcAo4uUpBw-oQ,3.34
yrXCDuHsWLt14ql-aLOCYg,4.44
6r-WELTsUsWe77AEBdVG3A,4.29
WDeRa1X8B1J4tTtAv47BIA,3.54
HAvvprWjiN0Dak2_Fc_ceQ,3.87
M3R4oIrJaHDDHbhbzwCLrA,3.64
OFpaGtyyZ-9vmR-iVM_qbg,3.5
aOFGoRqStaoxiTnnN0liWQ,2.36
GeGDZ02UfARKBRl7LqKZuA,3.49
AgBdZPovmrc_WSqjfrO8Rw,4.01
Nr0B_hWF8-i0W_NBKItgAA,4.18
MqKtiMUnd1CdvNKUIlNspA,3.59
OIUP77bRiFPIXvkeQv4ejQ,3.44
Ti86eeLrIhpNHDpjbla_fA,4.2
ZrUZtLgLOn15v2NIZl-oKQ,3.81
5JSrHtH-aK69OjUxdt-k5A,3.67
sx3XfU6NO0GOTUfHwPrwyw,3.0
Z0_C4HRVvkLkyEsVGGMnkg,3.74
gXQ3peDz-H8mFZO_U4ys3w,4.27
ai2W745a8wrLHJr7TY0FCA,4.29
E4HbTIHd9PVjUnEKpysaLw,3.87
2vqlvaZw1G_iaDyP6VnGoQ,4.35
fSi-yrKtBD58h2vPxjNE1A,3.62
iD4jhROZcY4MsUXphSTfgw,4.5
ucQcPpsM1M_83f3cj88u5Q,3.71
N1LxItfmm-AfeA8YrJiPTA,3.75
O758lrR1X2zI-ySeyjdr6A,3.86
AcErO3j0GFTXbdJHbuD2-Q,3.79
z9ElwRAnNDZ0uDq36wjocw,4.25
LKnsv1meIthvgdky00qkQA,3.74
m7j9e53ycZxjWYBD7rZVng,3.76
NdhMKo24kztUVgFcTcOWFA,2.85
lC4X2crUuxT9Ac9BlOX4Uw,4.12
BGkBiqvbEyIyWL_8C1pExA,4.12
9VmTOyq01oIUk5zuxOj1GA,4.28
Leb_qEICS1GrUXfN_XauYg,3.67
9uZj3P1W7368s6OhbQr6ZQ,3.9
fFoRIzbwpMiv3BvfdtdlXQ,3.92
PZUmF5V2Tf8bNGIPPbYv1A,3.43
8RzsGBVrqLWLCE8sOSYQkw,3.5
M9VMKsxr5BxyrgVoU5AuWQ,4.0
5rEuj-G0m8JgdMSSxZ9xhA,3.93
HHv6xqK3XhpAR__p76efJA,3.66
u_5vw3B7boy7FVWtwA_ifA,5.0
Fyc_FceEM4Bce1wx-x3RYA,3.82
APLIPfq1Rf8QyhHHk2uAyA,3.71
b_AYANQ0jQg7_WRNp50QmA,4.87
LqgGgWi3FLHBViX9tmZ9sw,3.74
SbM_nNm7KyjEDiBPReGJxw,4.11
D3ERNOMC7BsrZFalhF98RQ,4.0
lMcyrX1R3Sl-Wq9O2v4WVg,4.0
e9HWnHUYlt9758oileaISw,3.71
IIWtH1LHdfWDtIKYgdrrrA,4.08
iNOnXh1iaEIUPfWFnMPdXg,3.96
jVMOg4mMTEs8kzpwtz7Qkw,3.84
ZtFf2ervN53wKa-NoccTpA,3.53
nN3Ym_sgqI5EQuC4AIJprA,3.16
pI6PxvGyrqrHGO6KFl63bQ,4.2
UX8jSTQXovTb0WIifYgIJw,4.0
FhxqobvX5W4z1yMSeIIiJg,4.6
JEpvJBvjXnrAf4SFDb3EsQ,3.38
-Gylxh4yUIsUbOeXyrqeHQ,3.52
3unY76AlkvzhkzthLCQJMw,3.0
m2T71nxPgzrmXi-cKE3U2w,3.85
RnbQiRQIlp2AIxRCM0gPRw,2.93
47PGbeXj8dUbzjlyWApKiw,3.27
lv-PGeBWhNtyE_VruptHnQ,3.72
AFFpBXjNlKzqsctfJ7O_AA,3.63
4_VfRFPkaEf0jhilb_piHw,2.4
LxgdyviWGbgvVp_L0DABpg,4.16
GnqNc74So5Pc8C3hkA2hCg,3.7
JDomeP43HUjNceEI1RqPzQ,3.93
Qm44BhvzVRN5ugsJWK_Svg,3.78
WkxxiBwobO500AC-sYqTKQ,4.2
HIVSZMiDFkqjpMx5pQMzhg,3.89
PShy2RYNadDUhJf4ErOJ7w,3.81
vqsMVqsWZT6XZpq8Tlc43w,3.91
gdLc6dq1NpjHj47WBUNZ_A,4.18
mTVkFo2I-PRFzgL7uXym0A,3.21
Y7KS04okqSFAbg1NyImHkQ,4.3
OTs44TUNInIwVDX4JkYFgg,4.0
yJihBbisa05Yz6FUQtzE1w,3.07
WgdgOlb-OIwKxb1p4xWwRA,3.58
VfC7xpsYCkgNwjlaff5GmQ,3.75
YPmQEVEFZ0EwiDNJFVo2Sg,3.75
TZThhGah0wYqIsSirxC7BA,4.2
nR9u9hkiODXaIi_Emy-kCA,3.57
e4TQFVfepzHf--hnBsjntg,3.84
c7xefzxCtr0ebCL6VR2t7Q,2.92
JkUJz70emHJOM8XVF-stTA,3.88
TL9z1PDMhLuByf_x08VZ_w,3.55
l_6XDatGLHfkGxl8BjI2Ag,3.75
q0KigjVBtb6dfRjX3QJbsQ,4.33
FjI8gS1kKPTXq_lqebWyVA,4.0
ST8Yzlk2MqKlcaLqL2djBg,4.16
fksrAfKZYrhCzOjUIoFudw,3.81
zmkIqFY8nlB8ZW2AQ6qXiQ,3.72
9h54-TfZ53Ag7d9duGrGtA,3.37
Kqvfep2mxS10S50FbVDi4Q,3.76
u5bvcT_3Go0O3Xk4Am8CWQ,4.44
28i9BnGOUpL4z4HJC18gfg,3.21
AmCgnISliebEOoJuebWAqA,3.74
fc84xziqvCO__-XlQH6yag,4.38
Q-kw41pmxwNCBQ63Y-FIpA,4.75
w7yGkXLhEJdF1VxTsV49RQ,3.78
GAEHo1uslNOouKy5k_v3tg,3.92
TA6CcCUag4lftPJDuhhFuw,3.64
EjCDToCUiIf1_ZtqG6yyyw,4.11
nbofxFWHORebBHh10OgYLA,3.94
ryjqXdp68i2I9JPOpX9URw,3.29
rzHLT6kzygvCUYI4IXLDMw,4.27
-ip7W6ycYH5Xm5-uz_QGug,3.42
h3TnHCqFga0VgPO390PjKA,4.36
7UhBV3q1JQLV3XC5OjmRNQ,3.67
UPtysDF6cUDUxq2KY-6Dcg,4.0
Zkn45PKSC3Lj-o_ZnK35yw,3.95
WWx1qs-YI86QUvvsTfLfeg,3.36
bDPFpoB-Uaf_nPBS5tF6Jg,3.57
cWg07SD9-PnDUglqtS5owg,3.91
TZ_k-BbXS6sEMiWQXlPnMA,3.74
-zQ_LLfu-q8dbbSNIxpmqw,4.35
90a6z--_CUrl84aCzZyPsg,3.99
IUWjTmXc3wLVaMHz33inaA,3.87
z2aIK__6KMpQBx1czvv8BA,4.19
55-K5KXdbrUGQCNF8z3hHQ,4.0
bli5yHYNCZzdnRg8s7a6cg,3.85
a1DUUGOKHbjuoL_Z90AnuQ,3.33
ZP-lKmBQAN4HIdLP4vDK6g,3.91
qABKRj1ggJmtvrL9FMFtuA,3.8
or3jzZMx35DGHsq6yoQMtQ,3.53
OroGqv0t7fy-Q3E2PzTEwQ,3.38
WNffPqDI8DXMHIByu6z7AA,3.65
bZFRqP7s0Vszxeu8_IwYow,3.74
Z7JJmRSSVQTxw_o8FwLGIA,3.4
HavRojH3G8AlJchZXonaOg,3.73
MJ2xFLYg_e9d62Wbxr50aQ,3.78
DcfmUIBBfClOte8dTekVbA,4.07
Hm8mxRyPSQqTPq0JVWNSpw,4.31
h7YB0darjysgjqkm7Q_x-A,3.79
NsIoM2PlaL28E-jbrs4Zlw,3.5
_N-DeS909pOyryxC0mMAjw,3.81
FdxUhQ2orufg_eMgWAoH6Q,3.06
e0Rls_7QxkVcFJtUXDaA0A,3.6
lNYmqV_CMapcbucxD19_tw,3.6
OpjFNuQiyqh9Sms5Ex8Wxg,3.76
jli9G-mRzOGuN18DpZGw1A,4.35
WE3AWk2O41X0kTc5t0mthA,4.78
w4suxL1zlxsihVlugZZDAQ,3.84
cTeWfsM-BLjmOHjhq3CoaQ,3.93
1RJORk4w9jxxWBKzOvOptw,2.97
BgY9LwHmY8BO_lPI3pNRFQ,3.61
GeXNo-BDhQcQHuql0Ahb0Q,2.6
yy3jXczrKljJGzjo24HWfw,3.35
HOleI3jz1MLNUJ6cc1x0Pw,3.72
lzze-TPuJaKnmXBcgTumpA,3.27
xq10i6hsaFuIk-DCJGcohA,3.91
5mnhUiRWi-q6nX7TkicE2A,3.71
MUliKalnxiHIBmeRB5d-oQ,3.71
5vuG3HzG1tPkLJEviGsiXg,3.75
uWeMgQMWd_dxqSxPpnd-qw,3.24
P_LzcrlVXFdgBq_24UnlUw,3.36
Gd_dauaq0DyxL-FfE7A6ww,4.1
Mo209rPmycajeQmAMV2haA,4.4
eA7hkwrrknhxhqs-dOhDYg,4.06
lx5F18XnTO5Hmc4xiwlhbA,3.86
OUME1h-3AfZTxx2EpD_MZg,4.0
5ABgADSO9_hwsJnCdua16w,4.0
mfvezpz6ohS0NQk3DZdvqQ,3.71
Hb49IsEZltm85wLz3uMrmw,3.41
-qyZVaROHUDni-MqfCzGUg,3.5
CgL7Y2uJGZ0Ez9__8r2iLw,4.6
pCtbytEkz-hpIVJpbqpOwA,4.8
S_S06oA6xGAPr-HC1kLVlQ,4.79
D6f_3rWBlSGx1lvt1g49AA,4.02
L71NWK9Rt6GIpsUn9rPCtQ,4.24
ZUx-B52hGRhmeUDVukmjrg,3.81
RE_h-saaso1RXQNGKG-Raw,3.83
93oVM447jtH9MDaP-fyo7Q,3.84
QgJ_ZCD4K_EXwiI1Jo97UQ,3.94
T4KQp8MGRx6PFKGkiD24Gg,4.0
LzTtvcjciEAeb5C1Wjc-Hw,4.11
y5_vrqIylhXMrejM_-x_vA,3.95
zHgmWv6NbwZepUSqA_FlLw,3.0
lviDcQ3XJhSDV6505H7JfA,4.1
